brand,categories/0,categories/1,categories/2,categories/3,description,medias/0/alt,medias/0/index,medias/0/type,medias/0/url,medias/1/alt,medias/1/index,medias/1/type,medias/1/url,medias/2/alt,medias/2/index,medias/2/type,medias/2/url,medias/3/alt,medias/3/index,medias/3/type,medias/3/url,medias/4/alt,medias/4/index,medias/4/type,medias/4/url,medias/5/alt,medias/5/index,medias/5/type,medias/5/url,options/0/type,options/0/values/0/id,options/0/values/0/name,options/0/values/1/id,options/0/values/1/name,options/0/values/2/id,options/0/values/2/name,options/0/values/3/id,options/0/values/3/name,options/0/values/4/id,options/0/values/4/name,options/0/values/5/id,options/0/values/5/name,options/0/values/6/id,options/0/values/6/name,options/0/values/7/id,options/0/values/7/name,options/0/values/8/id,options/0/values/8/name,options/0/values/9/id,options/0/values/9/name,options/0/values/10/id,options/0/values/10/name,options/0/values/11/id,options/0/values/11/name,options/0/values/12/id,options/0/values/12/name,price/current,price/currentFormatted,price/original,price/stockStatus,source/canonicalUrl,source/crawlUrl,source/currency,source/id,source/retailer,title,variants/0/id,variants/0/medias/0/alt,variants/0/medias/0/index,variants/0/medias/0/type,variants/0/medias/0/url,variants/0/medias/1/alt,variants/0/medias/1/index,variants/0/medias/1/type,variants/0/medias/1/url,variants/0/medias/2/alt,variants/0/medias/2/index,variants/0/medias/2/type,variants/0/medias/2/url,variants/0/medias/3/alt,variants/0/medias/3/index,variants/0/medias/3/type,variants/0/medias/3/url,variants/0/medias/4/alt,variants/0/medias/4/index,variants/0/medias/4/type,variants/0/medias/4/url,variants/0/medias/5/alt,variants/0/medias/5/index,variants/0/medias/5/type,variants/0/medias/5/url,variants/0/options/0,variants/0/price/current,variants/0/price/currentFormatted,variants/0/price/original,variants/0/price/stockCount,variants/0/price/stockStatus,variants/1/id,variants/1/medias/0/alt,variants/1/medias/0/index,variants/1/medias/0/type,variants/1/medias/0/url,variants/1/medias/1/alt,variants/1/medias/1/index,variants/1/medias/1/type,variants/1/medias/1/url,variants/1/medias/2/alt,variants/1/medias/2/index,variants/1/medias/2/type,variants/1/medias/2/url,variants/1/medias/3/alt,variants/1/medias/3/index,variants/1/medias/3/type,variants/1/medias/3/url,variants/1/medias/4/alt,variants/1/medias/4/index,variants/1/medias/4/type,variants/1/medias/4/url,variants/1/medias/5/alt,variants/1/medias/5/index,variants/1/medias/5/type,variants/1/medias/5/url,variants/1/options/0,variants/1/price/current,variants/1/price/currentFormatted,variants/1/price/original,variants/1/price/stockCount,variants/1/price/stockStatus,variants/2/id,variants/2/medias/0/alt,variants/2/medias/0/index,variants/2/medias/0/type,variants/2/medias/0/url,variants/2/medias/1/alt,variants/2/medias/1/index,variants/2/medias/1/type,variants/2/medias/1/url,variants/2/medias/2/alt,variants/2/medias/2/index,variants/2/medias/2/type,variants/2/medias/2/url,variants/2/medias/3/alt,variants/2/medias/3/index,variants/2/medias/3/type,variants/2/medias/3/url,variants/2/medias/4/alt,variants/2/medias/4/index,variants/2/medias/4/type,variants/2/medias/4/url,variants/2/medias/5/alt,variants/2/medias/5/index,variants/2/medias/5/type,variants/2/medias/5/url,variants/2/options/0,variants/2/price/current,variants/2/price/currentFormatted,variants/2/price/original,variants/2/price/stockCount,variants/2/price/stockStatus,variants/3/id,variants/3/medias/0/alt,variants/3/medias/0/index,variants/3/medias/0/type,variants/3/medias/0/url,variants/3/medias/1/alt,variants/3/medias/1/index,variants/3/medias/1/type,variants/3/medias/1/url,variants/3/medias/2/alt,variants/3/medias/2/index,variants/3/medias/2/type,variants/3/medias/2/url,variants/3/medias/3/alt,variants/3/medias/3/index,variants/3/medias/3/type,variants/3/medias/3/url,variants/3/medias/4/alt,variants/3/medias/4/index,variants/3/medias/4/type,variants/3/medias/4/url,variants/3/medias/5/alt,variants/3/medias/5/index,variants/3/medias/5/type,variants/3/medias/5/url,variants/3/options/0,variants/3/price/current,variants/3/price/currentFormatted,variants/3/price/original,variants/3/price/stockCount,variants/3/price/stockStatus,variants/4/id,variants/4/medias/0/alt,variants/4/medias/0/index,variants/4/medias/0/type,variants/4/medias/0/url,variants/4/medias/1/alt,variants/4/medias/1/index,variants/4/medias/1/type,variants/4/medias/1/url,variants/4/medias/2/alt,variants/4/medias/2/index,variants/4/medias/2/type,variants/4/medias/2/url,variants/4/medias/3/alt,variants/4/medias/3/index,variants/4/medias/3/type,variants/4/medias/3/url,variants/4/medias/4/alt,variants/4/medias/4/index,variants/4/medias/4/type,variants/4/medias/4/url,variants/4/medias/5/alt,variants/4/medias/5/index,variants/4/medias/5/type,variants/4/medias/5/url,variants/4/options/0,variants/4/price/current,variants/4/price/currentFormatted,variants/4/price/original,variants/4/price/stockCount,variants/4/price/stockStatus,variants/5/id,variants/5/medias/0/alt,variants/5/medias/0/index,variants/5/medias/0/type,variants/5/medias/0/url,variants/5/medias/1/alt,variants/5/medias/1/index,variants/5/medias/1/type,variants/5/medias/1/url,variants/5/medias/2/alt,variants/5/medias/2/index,variants/5/medias/2/type,variants/5/medias/2/url,variants/5/medias/3/alt,variants/5/medias/3/index,variants/5/medias/3/type,variants/5/medias/3/url,variants/5/medias/4/alt,variants/5/medias/4/index,variants/5/medias/4/type,variants/5/medias/4/url,variants/5/medias/5/alt,variants/5/medias/5/index,variants/5/medias/5/type,variants/5/medias/5/url,variants/5/options/0,variants/5/price/current,variants/5/price/currentFormatted,variants/5/price/original,variants/5/price/stockCount,variants/5/price/stockStatus,variants/6/id,variants/6/medias/0/alt,variants/6/medias/0/index,variants/6/medias/0/type,variants/6/medias/0/url,variants/6/medias/1/alt,variants/6/medias/1/index,variants/6/medias/1/type,variants/6/medias/1/url,variants/6/medias/2/alt,variants/6/medias/2/index,variants/6/medias/2/type,variants/6/medias/2/url,variants/6/medias/3/alt,variants/6/medias/3/index,variants/6/medias/3/type,variants/6/medias/3/url,variants/6/medias/4/alt,variants/6/medias/4/index,variants/6/medias/4/type,variants/6/medias/4/url,variants/6/medias/5/alt,variants/6/medias/5/index,variants/6/medias/5/type,variants/6/medias/5/url,variants/6/options/0,variants/6/price/current,variants/6/price/currentFormatted,variants/6/price/original,variants/6/price/stockCount,variants/6/price/stockStatus,variants/7/id,variants/7/medias/0/alt,variants/7/medias/0/index,variants/7/medias/0/type,variants/7/medias/0/url,variants/7/medias/1/alt,variants/7/medias/1/index,variants/7/medias/1/type,variants/7/medias/1/url,variants/7/medias/2/alt,variants/7/medias/2/index,variants/7/medias/2/type,variants/7/medias/2/url,variants/7/medias/3/alt,variants/7/medias/3/index,variants/7/medias/3/type,variants/7/medias/3/url,variants/7/medias/4/alt,variants/7/medias/4/index,variants/7/medias/4/type,variants/7/medias/4/url,variants/7/medias/5/alt,variants/7/medias/5/index,variants/7/medias/5/type,variants/7/medias/5/url,variants/7/options/0,variants/7/price/current,variants/7/price/currentFormatted,variants/7/price/original,variants/7/price/stockCount,variants/7/price/stockStatus,variants/8/id,variants/8/medias/0/alt,variants/8/medias/0/index,variants/8/medias/0/type,variants/8/medias/0/url,variants/8/medias/1/alt,variants/8/medias/1/index,variants/8/medias/1/type,variants/8/medias/1/url,variants/8/medias/2/alt,variants/8/medias/2/index,variants/8/medias/2/type,variants/8/medias/2/url,variants/8/medias/3/alt,variants/8/medias/3/index,variants/8/medias/3/type,variants/8/medias/3/url,variants/8/medias/4/alt,variants/8/medias/4/index,variants/8/medias/4/type,variants/8/medias/4/url,variants/8/medias/5/alt,variants/8/medias/5/index,variants/8/medias/5/type,variants/8/medias/5/url,variants/8/options/0,variants/8/price/current,variants/8/price/currentFormatted,variants/8/price/original,variants/8/price/stockCount,variants/8/price/stockStatus,variants/9/id,variants/9/medias/0/alt,variants/9/medias/0/index,variants/9/medias/0/type,variants/9/medias/0/url,variants/9/medias/1/alt,variants/9/medias/1/index,variants/9/medias/1/type,variants/9/medias/1/url,variants/9/medias/2/alt,variants/9/medias/2/index,variants/9/medias/2/type,variants/9/medias/2/url,variants/9/medias/3/alt,variants/9/medias/3/index,variants/9/medias/3/type,variants/9/medias/3/url,variants/9/medias/4/alt,variants/9/medias/4/index,variants/9/medias/4/type,variants/9/medias/4/url,variants/9/medias/5/alt,variants/9/medias/5/index,variants/9/medias/5/type,variants/9/medias/5/url,variants/9/options/0,variants/9/price/current,variants/9/price/currentFormatted,variants/9/price/original,variants/9/price/stockCount,variants/9/price/stockStatus,variants/10/id,variants/10/medias/0/alt,variants/10/medias/0/index,variants/10/medias/0/type,variants/10/medias/0/url,variants/10/medias/1/alt,variants/10/medias/1/index,variants/10/medias/1/type,variants/10/medias/1/url,variants/10/medias/2/alt,variants/10/medias/2/index,variants/10/medias/2/type,variants/10/medias/2/url,variants/10/medias/3/alt,variants/10/medias/3/index,variants/10/medias/3/type,variants/10/medias/3/url,variants/10/medias/4/alt,variants/10/medias/4/index,variants/10/medias/4/type,variants/10/medias/4/url,variants/10/medias/5/alt,variants/10/medias/5/index,variants/10/medias/5/type,variants/10/medias/5/url,variants/10/options/0,variants/10/price/current,variants/10/price/currentFormatted,variants/10/price/original,variants/10/price/stockCount,variants/10/price/stockStatus,variants/11/id,variants/11/medias/0/alt,variants/11/medias/0/index,variants/11/medias/0/type,variants/11/medias/0/url,variants/11/medias/1/alt,variants/11/medias/1/index,variants/11/medias/1/type,variants/11/medias/1/url,variants/11/medias/2/alt,variants/11/medias/2/index,variants/11/medias/2/type,variants/11/medias/2/url,variants/11/medias/3/alt,variants/11/medias/3/index,variants/11/medias/3/type,variants/11/medias/3/url,variants/11/medias/4/alt,variants/11/medias/4/index,variants/11/medias/4/type,variants/11/medias/4/url,variants/11/medias/5/alt,variants/11/medias/5/index,variants/11/medias/5/type,variants/11/medias/5/url,variants/11/options/0,variants/11/price/current,variants/11/price/currentFormatted,variants/11/price/original,variants/11/price/stockCount,variants/11/price/stockStatus,variants/12/id,variants/12/medias/0/alt,variants/12/medias/0/index,variants/12/medias/0/type,variants/12/medias/0/url,variants/12/medias/1/alt,variants/12/medias/1/index,variants/12/medias/1/type,variants/12/medias/1/url,variants/12/medias/2/alt,variants/12/medias/2/index,variants/12/medias/2/type,variants/12/medias/2/url,variants/12/medias/3/alt,variants/12/medias/3/index,variants/12/medias/3/type,variants/12/medias/3/url,variants/12/medias/4/alt,variants/12/medias/4/index,variants/12/medias/4/type,variants/12/medias/4/url,variants/12/medias/5/alt,variants/12/medias/5/index,variants/12/medias/5/type,variants/12/medias/5/url,variants/12/options/0,variants/12/price/current,variants/12/price/currentFormatted,variants/12/price/original,variants/12/price/stockCount,variants/12/price/stockStatus
Nanushka,Women,Clothing,Skirts,Asymmetric & Draped Skirts,,Nanushka Harlow maxi skirt,1,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297951_1000.jpg,Nanushka Harlow maxi skirt,2,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297188_1000.jpg,Nanushka Harlow maxi skirt,3.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297969_1000.jpg,Nanushka Harlow maxi skirt,4.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297183_1000.jpg,Nanushka Harlow maxi skirt,5.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297179_1000.jpg,,,,,Size,1,XXS,2,XS,3,S,4,M,5,L,6,XL,,,,,,,,,,,,,,,49500,$495,0,InStock,https://www.farfetch.com/shopping/women/nanushka-harlow-maxi-skirt-item-24760587.aspx,https://www.farfetch.com/shopping/women/nanushka-harlow-maxi-skirt-item-24760587.aspx,USD,24760587,farfetch,Harlow maxi skirt,e1e58eba-6d6b-466d-939f-851e39de0780,Nanushka Harlow maxi skirt,1,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297951_1000.jpg,Nanushka Harlow maxi skirt,2,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297188_1000.jpg,Nanushka Harlow maxi skirt,3.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297969_1000.jpg,Nanushka Harlow maxi skirt,4.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297183_1000.jpg,Nanushka Harlow maxi skirt,5.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297179_1000.jpg,,,,,1,49500,$495,0,1,InStock,0dde62b4-41d5-4187-bebc-a76dc1eb2467,Nanushka Harlow maxi skirt,1,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297951_1000.jpg,Nanushka Harlow maxi skirt,2,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297188_1000.jpg,Nanushka Harlow maxi skirt,3.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297969_1000.jpg,Nanushka Harlow maxi skirt,4.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297183_1000.jpg,Nanushka Harlow maxi skirt,5.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297179_1000.jpg,,,,,2,49500,$495,0,3,InStock,1216cbfb-8ad9-433f-9936-072780d0abfa,Nanushka Harlow maxi skirt,1,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297951_1000.jpg,Nanushka Harlow maxi skirt,2,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297188_1000.jpg,Nanushka Harlow maxi skirt,3.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297969_1000.jpg,Nanushka Harlow maxi skirt,4.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297183_1000.jpg,Nanushka Harlow maxi skirt,5.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297179_1000.jpg,,,,,3,49500,$495,0,4,InStock,c9f74ca7-a7db-4359-8387-8bc032478593,Nanushka Harlow maxi skirt,1,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297951_1000.jpg,Nanushka Harlow maxi skirt,2,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297188_1000.jpg,Nanushka Harlow maxi skirt,3.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297969_1000.jpg,Nanushka Harlow maxi skirt,4.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297183_1000.jpg,Nanushka Harlow maxi skirt,5.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297179_1000.jpg,,,,,4,49500,$495,0,0,OutOfStock,90a529da-b0fc-40a3-83ff-4620e2ec0018,Nanushka Harlow maxi skirt,1,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297951_1000.jpg,Nanushka Harlow maxi skirt,2,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297188_1000.jpg,Nanushka Harlow maxi skirt,3.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297969_1000.jpg,Nanushka Harlow maxi skirt,4.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297183_1000.jpg,Nanushka Harlow maxi skirt,5.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297179_1000.jpg,,,,,5,49500,$495,0,0,OutOfStock,6de536a4-1819-4c6b-9775-024783976079,Nanushka Harlow maxi skirt,1,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297951_1000.jpg,Nanushka Harlow maxi skirt,2,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297188_1000.jpg,Nanushka Harlow maxi skirt,3.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297969_1000.jpg,Nanushka Harlow maxi skirt,4.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297183_1000.jpg,Nanushka Harlow maxi skirt,5.0,Image,https://cdn-images.farfetch-contents.com/24/76/05/87/24760587_55297179_1000.jpg,,,,,6,49500,$495,0,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTEME,Women,Clothing,Knits,Knitted Sweaters,,TOTEME attached-scarf sweater,1,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574886_1000.jpg,TOTEME attached-scarf sweater,2,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574879_1000.jpg,TOTEME attached-scarf sweater,3.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574887_1000.jpg,TOTEME attached-scarf sweater,4.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574890_1000.jpg,TOTEME attached-scarf sweater,5.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574870_1000.jpg,,,,,Size,17,XXS,18,XS,19,S,20,M,21,L,22,XL,,,,,,,,,,,,,,,49600,$496,0,InStock,https://www.farfetch.com/shopping/women/toteme-attached-scarf-sweater-item-24210514.aspx,https://www.farfetch.com/shopping/women/toteme-attached-scarf-sweater-item-24210514.aspx,USD,24210514,farfetch,attached-scarf sweater,68c03900-21df-4e2e-986f-83d3d8c0cf16,TOTEME attached-scarf sweater,1,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574886_1000.jpg,TOTEME attached-scarf sweater,2,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574879_1000.jpg,TOTEME attached-scarf sweater,3.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574887_1000.jpg,TOTEME attached-scarf sweater,4.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574890_1000.jpg,TOTEME attached-scarf sweater,5.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574870_1000.jpg,,,,,17,49600,$496,0,14,InStock,3cb84f1e-20e1-4acc-b409-f66e4d02105d,TOTEME attached-scarf sweater,1,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574886_1000.jpg,TOTEME attached-scarf sweater,2,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574879_1000.jpg,TOTEME attached-scarf sweater,3.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574887_1000.jpg,TOTEME attached-scarf sweater,4.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574890_1000.jpg,TOTEME attached-scarf sweater,5.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574870_1000.jpg,,,,,18,49600,$496,0,9,InStock,b70f6154-cd24-4c78-bb89-4e7be4eba60c,TOTEME attached-scarf sweater,1,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574886_1000.jpg,TOTEME attached-scarf sweater,2,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574879_1000.jpg,TOTEME attached-scarf sweater,3.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574887_1000.jpg,TOTEME attached-scarf sweater,4.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574890_1000.jpg,TOTEME attached-scarf sweater,5.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574870_1000.jpg,,,,,19,49600,$496,0,16,InStock,62323a83-de74-401a-afa6-466c7f2a11bc,TOTEME attached-scarf sweater,1,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574886_1000.jpg,TOTEME attached-scarf sweater,2,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574879_1000.jpg,TOTEME attached-scarf sweater,3.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574887_1000.jpg,TOTEME attached-scarf sweater,4.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574890_1000.jpg,TOTEME attached-scarf sweater,5.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574870_1000.jpg,,,,,20,49600,$496,0,2,InStock,d6248f44-a68c-4e24-b207-88351e497071,TOTEME attached-scarf sweater,1,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574886_1000.jpg,TOTEME attached-scarf sweater,2,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574879_1000.jpg,TOTEME attached-scarf sweater,3.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574887_1000.jpg,TOTEME attached-scarf sweater,4.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574890_1000.jpg,TOTEME attached-scarf sweater,5.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574870_1000.jpg,,,,,21,51000,$510,0,0,OutOfStock,154ff535-e60b-44e4-b83c-998850fc845f,TOTEME attached-scarf sweater,1,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574886_1000.jpg,TOTEME attached-scarf sweater,2,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574879_1000.jpg,TOTEME attached-scarf sweater,3.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574887_1000.jpg,TOTEME attached-scarf sweater,4.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574890_1000.jpg,TOTEME attached-scarf sweater,5.0,Image,https://cdn-images.farfetch-contents.com/24/21/05/14/24210514_55574870_1000.jpg,,,,,22,51000,$510,0,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
